index,sku,productId,name,new,regularPrice,salePrice,customerReviewCount,customerReviewAverage,freeShipping,onlineAvailability,onlineAvailabilityText,releaseDate,shippingCost,shortDescription,manufacturer,inStorePickup,esrbRating,longDescription,onlineAvailability_notAvailable,onlineAvailability_preOrder,onlineAvailability_soldOut,onlineAvailability_businessDay1,onlineAvailability_businessDay12,esrb_everyone10,esrb_everyone,esrb_mature,esrb_pending,esrb_teen,genre,esrb_description
54,1199284,1.21823E+12,The Biggest Loser: Ultimate Workout,1,29.99,29.99,19,3.9,1,0,Shipping: Not available,11/4/2010,0,lose big win fit healthi life,THQ,0,E=Everyone,nine season biggest loser help peopl big weight loss goal shed pound gain back confid live inspir viewer around world big lose sign stint realiti tv order get encourag expert advic effect weight loss method hit show get support need becom biggest loser world biggest winner come lead healthi lifestyl want biggest loser ultim workout combin intuit bodi track technolog kinect sensor fit expertis person trainer bob harper jillian michael bring full fit powerhous home major boost workout challeng 125 proven techniqu lower bodi upper bodi cardio yoga cardio box train kinect motion sensor analyz everi movement give real time feedback big time result along way get inspir alison sweeney 70 former show contest even friend famili link onlin profil go beyond workout healthi recip calori track guid video diari keep account track,1,0,0,0,0,0,1,0,0,0,fit,na
55,1207275,1.21823E+12,Saints Row Platinum Hits Double Pack,0,19.99,19.99,3,5,0,0,Shipping: Not available,9/7/2010,,live gang life start finish,THQ,0,M=Mature,one ever said gang life easi certain bore either descend teem gritti citi street stilwat get readi lead life that anyth stagnant member 3rd street saint devious saint ever grace citi street must conquer citi prove prowess fall hand rival forc experi entir street epic first brawl danger mission full attack encroach corpor saint row platinum hit doubl pack first plung dynam fulli live citi stilwat saint row experi next gen movi qualiti special effect immers light multiplay mayhem began multimillion unit sell seri choos path action care freeform world everi move make real consequ saint row 2 take back world even combat vehicl excit shape stilwat experi fulli customiz charact vehicl crib even gang share thrill danger addit player barrel street vehicl fight common enemi battl environ fulli popul polic innoc bystand rival gang virtual vehicl becom weapon resourc hand includ plane helicopt car doubl pack street fight escapad stilwat never,1,0,0,0,0,0,0,1,0,0,na,na
56,1208344,1.21823E+12,Adrenalin Misfits,0,24.5,24.5,1,4,0,0,Shipping: Not available,11/15/2010,,bodi board took whole new mean,Konami,0,E=Everyone,tear hot desert sun beam shoulder heat wave glimmer air forget walk camel even car time world futurist power speed prefer method transport ultra fast ultra abl board move head feet bodi skill precis board glide slide may glide need stay toe monstrous creatur wait destroy everi turn take ride adrenalin rush top sail peril environ seven new world atop snowboard inspir board run ultim control bodi power intuit motion track technolog kinect sensor action adrenalin misfit mirror movement make even sound peopl around turn feet board maneuv match get famili cheer yell boss battl experi influx power need help get come speed time challeng mini game combat ahead whether monster friend earn advantag win unlock 60 new board open potenti race battl lifetim,1,0,0,0,0,0,1,0,0,0,race,mild cartoon violenc mild cartoon violenc
57,1208468,1.21823E+12,Deca Sports Freedom,0,19.99,19.99,22,1.6,1,1,Shipping: Usually leaves our warehouse in 1 business day,11/15/2010,0,becom athlet dream,Konami,1,E10+=Everyone 10+,play sport game sport game master everi combin brutal knock oppon box know exact press button order smash game end serv across net tenni sure get watch sport action there wall sport dream control way wire tie chang today boundari court field slope crumbl live sport competit like true athlet total freedom deca sport freedom throw big game race meet total empti hand without control except swing arm live room watch court tenni racket slice ball across net twist bodi watch ski expert maneuv around mogul mirror movement sport dream becom realiti motion sens abil kinect deca sport collid ten high octan sport competit punch pull pummel pirouett box kendo figur skate whether challeng athlet onlin fight level unlock adida equip feel rush come triumph total freedom,0,0,0,1,0,1,0,0,0,0,sport outdoor,mild cartoon violenc
58,1208486,1.21823E+12,Dance Masters,0,7.99,7.99,10,2,0,0,Shipping: Not available,11/15/2010,,domin danc floor,Konami,0,E10+=Everyone 10+,groov rhythm beat music pioneer franchis start danc game craze time there noth step live room transform rock danc club danc world get shaken come along ride total control danc master give bodi rock freedom like never peripher free motion sens technolog kinect let bodi languag control step rippl pose kind complex danc combin master routin defeat song work way stealth level danc expertis move bodi accord screen step kinect sens rhythm track progress see look move translat screen transform back dancer get tip tutori soon own danc floor domin friend danc off put danc shoe get control free hand wave take keep,1,0,0,0,0,1,0,0,0,0,music danc parti,na
59,1208753,1.21823E+12,Power Gig: Rise of the SixString,0,12.99,12.99,,,0,0,Shipping: Not available,10/5/2010,,shred way top real time,Seven45 Studios,0,T=Teen,got rhythm raw talent drive shred axe wail drum scream mic unleash music talent embark epic journey save rock n roll power gig rise sixstr thrust opportun real music simul hand give chanc step game play chord guitar control use actual guitar look rock amp music head play game power gig featur massiv list song never featur video game provid exclus artist like dave matthew band kid rock eric clapton addit slew great musician includ upcom indi artist power gig know take becom one great learn great rise sixstr blend great music simul great storytel play follow incred storylin enthral charact climb top rock n roll food chain whether look challeng play chord fun hit note right moment game give choic ask one last question take stage shred loyalti lie,1,0,0,0,0,0,0,0,0,1,music danc parti,mild lyric mild suggest theme
60,1228939,1.21824E+12,Rage,0,19.99,19.99,20,4.5,1,1,Shipping: Usually leaves our warehouse in 1 business day,10/4/2011,0,real battl come apocalyps pass,Bethesda Softworks,1,M=Mature,massiv asteroid hurtl toward planet select human chosen inhabit modern day ark pod buri deep within earth core chosen buri aliv rose ground face worst nightmar hord mutant kill without thought bandit gang wreak havoc throughout alreadi defunct wasteland loom author seiz maniac power hold secret remain human world know gone world stand place there one person left rais ash surviv rage step challeng climb wasteland first person shooter fling edg earth brink extinct rage pit odd desol world select surviv face death everi turn redeem human must master massiv arsenal exot wingstick sentri boot bomb car power weapon fearless wage war evil forc overtak planet fire heart pound first player shoot action rip wasteland high octan vehicl chase turn car dead weapon play dirti want live experi mass decay everi pain realist detail id tech 5 engin megatextur technolog fire 60 frame per second make feel world crumbl around take battl onlin devast action realli stretch around world surviv apocalyps come real battl,0,0,0,1,0,0,0,1,0,0,shooter,blood gore intens violenc strong languag
61,1228993,1.21824E+12,Hunted: The Demon's Forge,0,12.99,12.99,2,4,0,0,Shipping: Not available,5/31/2011,,hunt becom hunt,Bethesda Softworks,0,M=Mature,omin storm cloud roll someth begin chang across landscap wick creatur begun emerg underground kidnap innoc villag return dark evil home mercenari e'lara caddoc task quest discov townsfolk held accept frighten quest take terrifi journey journey lead pair dement path deep dark kala moor along quest encount death slaveri sacrific well secret demon forg step dark forebod world fill omin heinous creatur emerg underground hunt demon forg player take role mercenari e'lara caddoc face unenvi task find innoc disappear villag taken embark dark twist journey discov death slaveri sacrific power unreal 3 engin hunt come life excit action modern day first person shooter third person dungeon crawl gameplay combin e'lara rang attack caddoc combat expertis allow unleash grisli kill move special attack unearth secret solv co op base puzzl explor dark fantasi world battl terrifi enemi use mele skill tactic use cover combat elimin fearsom foe bow spell heal one anoth battlefield regardless player relat boost partner combat effect even odd horrifi creatur power magic spell quest fortitud hunt becom hunt,1,0,0,0,0,0,0,1,0,0,action adventur,blood gore violenc
78,1243179,1.21824E+12,Truth or Lies,0,9.99,9.99,1,1,0,0,Shipping: Not available,9/14/2010,,hear friend juiciest stori catch lie,THQ,0,T=Teen,know best friend last summer alway wonder brother deepest darkest secret roommat lie one night snuck come back morn truth dare classic parti starter age next generat secret spill fun readi rock live room get friend talk get grit friend juiciest secret time can't fib way put friend hot seat truth lie game ask wild crazi question everyon want know one gut ask fire away edgi hilari would rather would never queri truth lie use voic recognit technolog either catch friend midst tall tale prove tell truth burn question die ask challeng friend question make truth lie make sure get real answer get readi roll floor laugh wildest stori come open,1,0,0,0,0,0,0,0,0,1,music danc parti,crude humor drug refer mild languag sexual theme violent refer
79,1251132,1.21824E+12,Deus Ex: Human Revolution,0,19.99,19.99,10,4.6,1,0,Shipping: Not available,8/23/2011,0,unravel grim conspiraci brink revolut,Square Enix,1,M=Mature,lurch ahead distant incred unsettl futur futur everyday peopl morph super enhanc be futur dark secret lurk beneath vein america futur might lead someth even wors adam jensen thought work good guy handpick protect advanc biotechnolog firm design plan keep top scientist safe help countri thought black op team burst firm massacr scientist initi dark plot use plan design weari world teeter edg sinist conspiraci threaten twist evolut human race adam jensen person uncov plot stop revolut late deus ex human revolut transport turn point human ventur time place chill event deus ex give power decid outcom becom adam jensen plung eerili majest futur renaiss element meld futurist technolog mind blow imag travel around globe intern caper rich deepli imagin rpg immers combin realist first person combat drag futur battl thug special oper soldier robot threaten journey life arsenal 20 weapon opportun enhanc charact empow struggl bewar everi decis make consequ affect entir human race stop conspiraci grim revolut forev chang world know,1,0,0,0,0,0,0,1,0,0,shooter,blood drug refer intens violenc sexual theme strong languag use alcohol
